Model,DPO3032
Firmware Version,2.16

Point Format,Y,
6.82e-01,-0.02,2.368
6.84e-01,-0.1,2.368
6.86e-01,-0.02,2.428
6.88e-01,0.06,2.468
6.90e-01,-0.02,2.408
6.92e-01,-0.02,2.428
6.94e-01,-0.02,2.428
6.96e-01,-0.02,2.408
6.98e-01,-0.02,2.408
7.00e-01,-0.02,2.408
7.02e-01,-0.1,2.448
7.04e-01,-0.02,2.448
7.06e-01,-0.02,2.448
7.08e-01,0.06,2.488
7.10e-01,-0.1,2.468
7.12e-01,-0.02,2.468
7.14e-01,0.06,2.448
7.16e-01,-0.1,2.468
7.18e-01,-0.1,2.468
7.20e-01,-0.02,2.468
7.22e-01,-0.1,2.488
7.24e-01,-0.02,2.448
7.26e-01,0.06,2.488
7.28e-01,-0.02,2.508
7.30e-01,-0.02,2.468
7.32e-01,-0.02,2.488
7.34e-01,-0.02,2.488
7.36e-01,-0.02,2.508
7.38e-01,0.06,2.528
7.40e-01,-0.02,2.488
7.42e-01,-0.02,2.528
7.44e-01,0.06,2.548
7.46e-01,-0.02,2.528
7.48e-01,0.14,2.528
7.50e-01,-0.02,2.508
7.52e-01,-0.02,2.548
7.54e-01,0.06,2.508
7.56e-01,-0.02,2.548
7.58e-01,0.06,2.568
7.60e-01,-0.1,2.548
7.62e-01,-0.02,2.548
7.64e-01,-0.02,2.588
7.66e-01,-0.1,2.588
7.68e-01,0.06,2.588
7.70e-01,-0.02,2.588
7.72e-01,-0.02,2.568
7.74e-01,-0.1,2.608
7.76e-01,-0.02,2.568
7.78e-01,-0.02,2.608
7.80e-01,-0.1,2.568
7.82e-01,-0.02,2.588
7.84e-01,-0.1,2.628
7.86e-01,-0.02,2.608
7.88e-01,-0.02,2.648
7.90e-01,-0.02,2.628
7.92e-01,-0.1,2.648
7.94e-01,-0.1,2.628
7.96e-01,-0.02,2.628
7.98e-01,0.06,2.628
8.00e-01,-0.02,2.648
8.02e-01,-0.1,2.648
8.04e-01,0.06,2.628
8.06e-01,-0.1,2.688
8.08e-01,-0.02,2.668
8.10e-01,-0.02,2.668
8.12e-01,-0.1,2.688
8.14e-01,-0.02,2.668
8.16e-01,-0.18,2.708
8.18e-01,0.06,2.708
8.20e-01,-0.02,2.748
8.22e-01,-0.02,2.708
8.24e-01,-0.02,2.768
8.26e-01,0.06,2.728
8.28e-01,-0.02,2.728
8.30e-01,-0.02,2.708
8.32e-01,-0.02,2.728
8.34e-01,0.06,2.688
8.36e-01,-0.02,2.728
8.38e-01,-0.02,2.688
8.40e-01,-0.02,2.728
8.42e-01,-0.02,2.728
8.44e-01,-0.02,2.748
8.46e-01,-0.1,2.768
8.48e-01,-0.02,2.748
8.50e-01,-0.02,2.768
8.52e-01,-0.02,2.728
8.54e-01,-0.02,2.788
8.56e-01,-0.02,2.788
8.58e-01,0.06,2.768
8.60e-01,-0.02,2.788
8.62e-01,-0.02,2.788
8.64e-01,-0.1,2.808
8.66e-01,-0.02,2.808
8.68e-01,-0.02,2.808
8.70e-01,-0.02,2.868
8.72e-01,-0.02,2.788
8.74e-01,-0.1,2.868
8.76e-01,-0.02,2.848
8.78e-01,-0.02,2.788
8.80e-01,0.06,2.828
8.82e-01,-0.02,2.828
8.84e-01,-0.02,2.868
8.86e-01,-0.1,2.868
8.88e-01,-0.02,2.848
8.90e-01,0.06,2.828
8.92e-01,-0.1,2.868
8.94e-01,-0.02,2.888
8.96e-01,-0.02,2.868
8.98e-01,-0.18,2.828
9.00e-01,-0.02,2.928
9.02e-01,-0.02,2.868
9.04e-01,-0.02,2.888
9.06e-01,-0.02,2.868
9.08e-01,-0.02,2.888
9.10e-01,-0.02,2.908
9.12e-01,-0.1,2.908
9.14e-01,-0.1,2.928
9.16e-01,-0.02,2.888
9.18e-01,-0.1,2.928
9.20e-01,-0.02,2.888
9.22e-01,0.06,2.908
9.24e-01,-0.02,2.968
9.26e-01,-0.02,2.928
9.28e-01,0.06,2.968
9.30e-01,0.06,2.988
9.32e-01,-0.02,2.968
9.34e-01,-0.18,2.928
9.36e-01,-0.02,2.948
9.38e-01,-0.02,2.908
9.40e-01,-0.02,2.948
9.42e-01,-0.02,2.988
9.44e-01,-0.1,2.988
9.46e-01,-0.02,2.948
9.48e-01,-0.02,2.948
9.50e-01,-0.02,2.948
9.52e-01,-0.02,2.988
9.54e-01,-0.02,3.008
9.56e-01,-0.02,3.008
9.58e-01,-0.02,2.988
9.60e-01,-0.02,3.008
9.62e-01,-0.02,2.948
9.64e-01,-0.02,2.988
9.66e-01,-0.1,2.988
9.68e-01,-0.1,3.028
9.70e-01,-0.02,2.988
9.72e-01,0.06,2.948
9.74e-01,-0.02,3.008
9.76e-01,-0.02,3.008
9.78e-01,-0.02,2.988
9.80e-01,4.7,3.008
9.82e-01,4.62,2.988
9.84e-01,4.62,3.048
9.86e-01,4.7,3.008
9.88e-01,4.7,3.028
9.90e-01,4.78,3.008
9.92e-01,4.62,3.028
9.94e-01,4.62,2.988
9.96e-01,4.7,3.008
9.98e-01,4.62,3.028

