Model,DPO3032
Firmware Version,2.16

Point Format,Y,
1.356e+00,-0.02,2.688
1.360e+00,-0.02,2.688
1.364e+00,-0.02,2.748
1.368e+00,-0.02,2.748
1.372e+00,-0.02,2.668
1.376e+00,-0.02,2.708
1.380e+00,0.06,2.768
1.384e+00,-0.02,2.708
1.388e+00,-0.1,2.768
1.392e+00,-0.02,2.708
1.396e+00,-0.02,2.748
1.400e+00,-0.02,2.728
1.404e+00,-0.1,2.788
1.408e+00,-0.1,2.788
1.412e+00,0.06,2.748
1.416e+00,-0.02,2.768
1.420e+00,-0.1,2.768
1.424e+00,-0.02,2.788
1.428e+00,-0.02,2.788
1.432e+00,-0.02,2.788
1.436e+00,-0.02,2.808
1.440e+00,-0.02,2.828
1.444e+00,-0.1,2.848
1.448e+00,0.06,2.848
1.452e+00,-0.02,2.848
1.456e+00,-0.1,2.848
1.460e+00,-0.02,2.828
1.464e+00,0.14,2.868
1.468e+00,-0.02,2.848
1.472e+00,-0.1,2.848
1.476e+00,-0.02,2.868
1.480e+00,-0.1,2.888
1.484e+00,0.14,2.868
1.488e+00,-0.1,2.868
1.492e+00,-0.02,2.848
1.496e+00,-0.02,2.888
1.500e+00,-0.1,2.928
1.504e+00,0.06,2.888
1.508e+00,-0.02,2.928
1.512e+00,-0.02,2.908
1.516e+00,-0.02,2.888
1.520e+00,0.06,2.908
1.524e+00,-0.1,2.908
1.528e+00,-0.02,2.908
1.532e+00,0.06,2.908
1.536e+00,-0.18,2.908
1.540e+00,-0.02,2.928
1.544e+00,-0.02,2.928
1.548e+00,-0.1,2.948
1.552e+00,-0.1,2.928
1.556e+00,0.14,2.888
1.560e+00,-0.02,2.948
1.564e+00,-0.02,2.968
1.568e+00,0.14,2.928
1.572e+00,-0.1,2.928
1.576e+00,-0.1,2.948
1.580e+00,-0.02,2.988
1.584e+00,0.06,2.928
1.588e+00,-0.02,2.968
1.592e+00,-0.02,2.968
1.596e+00,4.54,2.968
1.600e+00,4.78,2.908
1.604e+00,4.62,2.988
1.608e+00,4.7,2.948
1.612e+00,4.62,2.948
1.616e+00,4.7,2.968
1.620e+00,4.78,3.008
1.624e+00,4.7,2.928
1.628e+00,4.54,2.988
1.632e+00,4.78,3.008
1.636e+00,4.62,3.008
1.640e+00,4.7,2.988
1.644e+00,4.7,2.968
1.648e+00,4.7,2.988
1.652e+00,4.86,2.968
1.656e+00,4.62,2.968
1.660e+00,4.62,2.988
1.664e+00,4.86,2.988
1.668e+00,4.78,2.988
1.672e+00,4.78,2.948
1.676e+00,4.62,2.968
1.680e+00,4.7,2.968
1.684e+00,4.94,2.968
1.688e+00,4.78,3.008
1.692e+00,4.7,2.948
1.696e+00,-0.1,2.988
1.700e+00,-0.02,2.988
1.704e+00,-0.02,2.968
1.708e+00,0.06,2.988
1.712e+00,-0.1,2.948
1.716e+00,-0.02,2.968
1.720e+00,-0.02,2.968
1.724e+00,-0.02,2.928
1.728e+00,-0.1,2.968
1.732e+00,0.14,2.948
1.736e+00,-0.1,2.968
1.740e+00,-0.02,2.928
1.744e+00,-0.02,2.968
1.748e+00,-0.02,2.908
1.752e+00,-0.02,2.928
1.756e+00,-0.02,2.948
1.760e+00,-0.18,2.928
1.764e+00,-0.1,2.928
1.768e+00,-0.1,2.908
1.772e+00,-0.02,2.928
1.776e+00,-0.1,2.888
1.780e+00,-0.1,2.928
1.784e+00,0.06,2.868
1.788e+00,-0.02,2.888
1.792e+00,-0.02,2.928
1.796e+00,-0.1,2.868
1.800e+00,-0.02,2.928
1.804e+00,-0.1,2.848
1.808e+00,-0.1,2.868
1.812e+00,-0.02,2.908
1.816e+00,-0.02,2.868
1.820e+00,-0.02,2.828
1.824e+00,-0.02,2.828
1.828e+00,-0.02,2.828
1.832e+00,-0.02,2.868
1.836e+00,-0.1,2.828
1.840e+00,-0.02,2.848
1.844e+00,-0.02,2.848
1.848e+00,-0.02,2.848
1.852e+00,-0.02,2.808
1.856e+00,0.06,2.788
1.860e+00,-0.02,2.788
1.864e+00,0.06,2.788
1.868e+00,-0.02,2.768
1.872e+00,-0.1,2.768
1.876e+00,-0.1,2.788
1.880e+00,0.06,2.768
1.884e+00,-0.02,2.728
1.888e+00,-0.02,2.768
1.892e+00,-0.02,2.768
1.896e+00,-0.1,2.728
1.900e+00,-0.02,2.708
1.904e+00,-0.1,2.728
1.908e+00,0.06,2.728
1.912e+00,-0.1,2.728
1.916e+00,0.06,2.708
1.920e+00,-0.02,2.668
1.924e+00,-0.02,2.708
1.928e+00,0.06,2.688
1.932e+00,-0.02,2.668
1.936e+00,-0.02,2.668
1.940e+00,-0.1,2.668
1.944e+00,-0.02,2.688
1.948e+00,-0.02,2.648
1.952e+00,-0.02,2.648
1.956e+00,-0.02,2.688
1.960e+00,-0.02,2.628
1.964e+00,-0.02,2.628
1.968e+00,-0.02,2.628
1.972e+00,-0.18,2.588
1.976e+00,-0.1,2.588
1.980e+00,-0.02,2.608
1.984e+00,-0.18,2.608
1.988e+00,-0.02,2.608
1.992e+00,-0.02,2.588
1.996e+00,-0.02,2.608

