Model,DPO3032
Firmware Version,2.16

Point Format,Y,
6.82e-01,-0.02,2.488
6.84e-01,0.06,2.488
6.86e-01,-0.02,2.448
6.88e-01,-0.02,2.408
6.90e-01,0.06,2.368
6.92e-01,-0.02,2.368
6.94e-01,-0.02,2.348
6.96e-01,-0.02,2.328
6.98e-01,0.06,2.328
7.00e-01,-0.02,2.268
7.02e-01,0.06,2.248
7.04e-01,-0.02,2.228
7.06e-01,-0.02,2.228
7.08e-01,-0.02,2.208
7.10e-01,-0.1,2.128
7.12e-01,-0.02,2.148
7.14e-01,-0.02,2.088
7.16e-01,-0.02,2.068
7.18e-01,-0.02,2.068
7.20e-01,-0.02,2.048
7.22e-01,-0.02,2.008
7.24e-01,-0.02,1.968
7.26e-01,-0.02,1.988
7.28e-01,-0.02,1.908
7.30e-01,-0.02,1.928
7.32e-01,-0.02,1.888
7.34e-01,-0.02,1.908
7.36e-01,-0.1,1.868
7.38e-01,-0.02,1.868
7.40e-01,-0.02,1.868
7.42e-01,-0.02,1.808
7.44e-01,-0.02,1.808
7.46e-01,-0.02,1.808
7.48e-01,-0.02,1.748
7.50e-01,-0.02,1.788
7.52e-01,-0.1,1.748
7.54e-01,-0.02,1.728
7.56e-01,-0.02,1.728
7.58e-01,0.06,1.728
7.60e-01,-0.18,1.668
7.62e-01,0.06,1.668
7.64e-01,-0.02,1.668
7.66e-01,-0.02,1.648
7.68e-01,-0.02,1.668
7.70e-01,-0.1,1.648
7.72e-01,0.06,1.648
7.74e-01,-0.02,1.668
7.76e-01,-0.1,1.608
7.78e-01,-0.02,1.608
7.80e-01,-0.1,1.608
7.82e-01,-0.02,1.608
7.84e-01,-0.02,1.568
7.86e-01,0.06,1.608
7.88e-01,-0.02,1.588
7.90e-01,-0.02,1.588
7.92e-01,-0.02,1.608
7.94e-01,-0.02,1.588
7.96e-01,-0.02,1.568
7.98e-01,-0.02,1.588
8.00e-01,-0.02,1.588
8.02e-01,-0.18,1.568
8.04e-01,-0.02,1.588
8.06e-01,-0.02,1.608
8.08e-01,-0.1,1.588
8.10e-01,-0.02,1.588
8.12e-01,-0.1,1.588
8.14e-01,-0.02,1.628
8.16e-01,-0.02,1.608
8.18e-01,-0.02,1.628
8.20e-01,-0.02,1.628
8.22e-01,-0.1,1.648
8.24e-01,-0.1,1.668
8.26e-01,-0.02,1.648
8.28e-01,-0.02,1.688
8.30e-01,-0.02,1.708
8.32e-01,-0.02,1.728
8.34e-01,-0.02,1.748
8.36e-01,-0.02,1.748
8.38e-01,-0.02,1.788
8.40e-01,-0.02,1.748
8.42e-01,-0.02,1.788
8.44e-01,-0.02,1.808
8.46e-01,-0.1,1.828
8.48e-01,-0.02,1.828
8.50e-01,-0.02,1.868
8.52e-01,-0.02,1.888
8.54e-01,-0.02,1.868
8.56e-01,-0.02,1.888
8.58e-01,-0.02,1.928
8.60e-01,-0.02,1.968
8.62e-01,-0.1,1.948
8.64e-01,-0.02,2.008
8.66e-01,-0.1,2.048
8.68e-01,-0.02,2.048
8.70e-01,-0.02,2.068
8.72e-01,-0.18,2.088
8.74e-01,-0.02,2.108
8.76e-01,-0.02,2.128
8.78e-01,-0.02,2.168
8.80e-01,-0.02,2.188
8.82e-01,-0.02,2.168
8.84e-01,-0.02,2.228
8.86e-01,-0.1,2.288
8.88e-01,-0.02,2.288
8.90e-01,-0.02,2.308
8.92e-01,-0.02,2.308
8.94e-01,-0.1,2.328
8.96e-01,-0.02,2.308
8.98e-01,-0.02,2.408
9.00e-01,-0.02,2.428
9.02e-01,-0.02,2.448
9.04e-01,-0.02,2.508
9.06e-01,-0.1,2.488
9.08e-01,0.06,2.508
9.10e-01,-0.02,2.548
9.12e-01,-0.02,2.508
9.14e-01,-0.02,2.568
9.16e-01,0.14,2.628
9.18e-01,0.06,2.648
9.20e-01,-0.02,2.668
9.22e-01,-0.1,2.708
9.24e-01,-0.1,2.708
9.26e-01,-0.02,2.768
9.28e-01,-0.02,2.788
9.30e-01,0.06,2.828
9.32e-01,-0.1,2.828
9.34e-01,0.06,2.848
9.36e-01,-0.1,2.908
9.38e-01,-0.1,2.928
9.40e-01,-0.02,2.968
9.42e-01,-0.02,2.968
9.44e-01,-0.02,2.948
9.46e-01,-0.02,3.028
9.48e-01,-0.02,3.088
9.50e-01,-0.02,3.048
9.52e-01,-0.02,3.068
9.54e-01,-0.02,3.108
9.56e-01,-0.02,3.128
9.58e-01,-0.1,3.168
9.60e-01,-0.1,3.188
9.62e-01,0.06,3.228
9.64e-01,0.14,3.188
9.66e-01,-0.02,3.248
9.68e-01,0.06,3.268
9.70e-01,-0.02,3.288
9.72e-01,-0.1,3.268
9.74e-01,-0.02,3.308
9.76e-01,-0.02,3.308
9.78e-01,-0.02,3.348
9.80e-01,-0.02,3.368
9.82e-01,-0.02,3.388
9.84e-01,4.7,3.448
9.86e-01,4.7,3.468
9.88e-01,4.78,3.468
9.90e-01,4.62,3.488
9.92e-01,4.7,3.468
9.94e-01,4.7,3.508
9.96e-01,4.54,3.488
9.98e-01,4.62,3.528

